beneficiary_id,village_id,village_name,gp_id,block_id,district,state,first_name,last_name,father_husband_name,gender,age,tribal_community,family_size,annual_income,education_level,occupation,aadhaar_number,mobile_number,bank_account,ifsc_code,created_date,updated_date
FRA_00010596,VIL_000522,चक्रधरपुर,GP_000127,BLK_000009,Mandla,Madhya Pradesh,मधु,दुत्ता,कुमार,Female,35,Bharia,3,81519,Secondary,Agriculture,8894-7947-1338,+91-7633976909,BANK_772108075948,SBIN0097367,2023-05-19,2025-08-16
FRA_00010597,VIL_000522,चक्रधरपुर,GP_000127,BLK_000009,Mandla,Madhya Pradesh,पुरुषोत्तम,वर्मा,सुशील,Male,64,Bhil,2,70609,Middle,Agriculture,4243-2502-8615,+91-9900646507,BANK_194806470646,SBIN0076763,2021-05-28,2025-07-15
FRA_00010598,VIL_000522,चक्रधरपुर,GP_000127,BLK_000009,Mandla,Madhya Pradesh,ऐश्वर्या,द्विवेदी,जितेन्द्र,Female,63,Bhil,7,29372,Middle,Animal_Husbandry,4787-3570-2602,+91-8192962105,BANK_520368855078,SBIN0038076,2024-06-09,2024-10-13
FRA_00010599,VIL_000522,चक्रधरपुर,GP_000127,BLK_000009,Mandla,Madhya Pradesh,अणिमा,द्विवेदी,कर्ण,Female,26,Gond,3,16487,Middle,Daily_Labor,8875-9348-3887,+91-8742988317,BANK_719266705568,SBIN0073531,2022-12-05,2025-06-10
FRA_00010600,VIL_000522,चक्रधरपुर,GP_000127,BLK_000009,Mandla,Madhya Pradesh,मालती,प्रधान,मोहन,Female,56,Bharia,5,70051,Illiterate,Forest_Produce,2550-6433-7712,+91-7783861487,BANK_388180733865,SBIN0086802,2021-10-10,2025-08-01
FRA_00010601,VIL_000522,चक्रधरपुर,GP_000127,BLK_000009,Mandla,Madhya Pradesh,दीप्ति,द्विवेदी,रावण,Female,39,Kol,4,31541,Middle,Animal_Husbandry,1639-5089-9063,+91-8391597992,BANK_232249761753,SBIN0046108,2024-12-12,2024-09-27
FRA_00010602,VIL_000522,चक्रधरपुर,GP_000127,BLK_000009,Mandla,Madhya Pradesh,हर्श,झादव,सुदर्शन,Male,21,Bharia,7,63238,Graduate,Animal_Husbandry,9093-4525-7111,+91-7795944335,BANK_556936994305,SBIN0047655,2021-02-22,2025-08-12
FRA_00010603,VIL_000522,चक्रधरपुर,GP_000127,BLK_000009,Mandla,Madhya Pradesh,ज्योतिष,राव,चन्दना,Male,69,Gond,7,48955,Secondary,Agriculture,4783-7956-7099,+91-9395715672,BANK_414629457149,SBIN0077947,2022-03-03,2024-11-17
FRA_00010604,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,राज,सरीन,राजन,Male,40,Bharia,6,59411,Graduate,Agriculture,8720-2955-3130,+91-7937011580,BANK_131845635568,SBIN0085394,2025-01-04,2025-08-20
FRA_00010605,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,लीना,प्रधान,महेन्द्रा,Female,72,Bharia,2,47083,Primary,Forest_Produce,5350-4072-3902,+91-7536927295,BANK_777645363625,SBIN0015515,2021-01-23,2025-08-14
FRA_00010606,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,सारिका,राव,स्वपन,Female,19,Bharia,2,25414,Graduate,Animal_Husbandry,6073-6908-5421,+91-8783782146,BANK_867659949174,SBIN0042555,2022-04-09,2025-07-30
FRA_00010607,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,रावण,रॉय,बृजेश,Male,28,Gond,7,44512,Secondary,Agriculture,2173-9917-1544,+91-7232475614,BANK_237128823785,SBIN0049208,2022-07-02,2025-07-08
FRA_00010608,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,विनय,गुप्ता,जय,Male,68,Kol,8,77409,Graduate,Animal_Husbandry,1656-4131-4167,+91-7809658733,BANK_179146114032,SBIN0041721,2025-05-15,2024-11-04
FRA_00010609,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,रुक्मिणी,वर्मा,अरविन्द,Female,48,Bharia,2,57949,Illiterate,Forest_Produce,3888-2979-5623,+91-7880978045,BANK_188939810759,SBIN0010213,2021-08-12,2024-10-28
FRA_00010610,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,रति,पटेल,असीम,Female,39,Baiga,7,58521,Secondary,Animal_Husbandry,5488-8259-7057,+91-8425546401,BANK_674085454562,SBIN0053036,2024-09-22,2024-11-03
FRA_00010611,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,प्रकाश,तमांग,रत्नम,Male,40,Bharia,8,82498,Primary,Forest_Produce,8416-8360-3091,+91-7440320944,BANK_728263126078,SBIN0012953,2021-08-29,2024-12-22
FRA_00010612,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,भारत,पवार,कृष्ण,Male,21,Baiga,6,34173,Graduate,Animal_Husbandry,2384-3674-6048,+91-7567892324,BANK_559275127636,SBIN0053789,2022-06-03,2025-02-06
FRA_00010613,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,लीना,पाटिल,लक्ष्मण,Female,22,Gond,5,37425,Graduate,Agriculture,1741-6303-7352,+91-9060741340,BANK_152875093640,SBIN0096404,2023-11-28,2025-05-20
FRA_00010614,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,रिया,मंडल,पुरुषोत्तम,Female,27,Bhil,4,39820,Illiterate,Forest_Produce,5633-8436-7007,+91-9759641965,BANK_213132544833,SBIN0038326,2023-08-23,2025-03-22
FRA_00010615,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,अमित,रोद्रिगुएस,सुभाष,Male,74,Baiga,2,18760,Illiterate,Agriculture,9339-3626-1164,+91-9117426869,BANK_404941597802,SBIN0093233,2022-02-03,2025-01-13
FRA_00010616,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,तृष्णा,डी’सोउज़ा,सरल,Female,20,Kol,5,66247,Primary,Agriculture,8256-7654-7109,+91-7475847512,BANK_419936301361,SBIN0071028,2022-02-20,2025-01-06
FRA_00010617,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,बल,दास,हर्शल,Female,48,Bhil,2,72899,Secondary,Forest_Produce,6677-3675-3509,+91-8437762911,BANK_895184616170,SBIN0080158,2022-12-08,2025-05-10
FRA_00010618,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,बृजेश,हजारिका,संजय,Male,33,Bhil,2,39682,Primary,Agriculture,1328-6878-6430,+91-7317847629,BANK_532596441249,SBIN0044929,2025-09-02,2025-08-30
FRA_00010619,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,अरुण,प्रसाद,लक्ष्मण,Male,26,Kol,3,40433,Primary,Daily_Labor,7231-9834-9930,+91-7076998844,BANK_822448516651,SBIN0060258,2022-05-30,2024-10-24
FRA_00010620,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,श्याम,अहलूवालिया,ज्योतिष,Male,54,Baiga,6,18735,Secondary,Daily_Labor,6133-8414-2272,+91-7012882794,BANK_623003625294,SBIN0066746,2024-06-27,2024-10-03
FRA_00010621,VIL_000523,अनन्तपुर,GP_000128,BLK_000009,Mandla,Madhya Pradesh,विजय,चोपरा,शेखर,Male,40,Bhil,6,43379,Illiterate,Animal_Husbandry,5626-7442-9598,+91-9724004408,BANK_165663242970,SBIN0091949,2024-02-28,2025-04-27
FRA_00010622,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,विक्रम,लोबो,इला,Male,45,Bhil,2,19516,Middle,Daily_Labor,3747-6680-2002,+91-9928762768,BANK_151832731923,SBIN0086863,2022-05-23,2025-05-02
FRA_00010623,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,सुनीता,सिन्हा,असीम,Female,38,Gond,7,78047,Primary,Daily_Labor,8429-3319-4495,+91-8825399860,BANK_738602821350,SBIN0045252,2024-08-26,2025-01-20
FRA_00010624,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,जयन्ती,चक्रवर्ती,जगदीश,Female,60,Kol,8,59670,Primary,Daily_Labor,1175-4785-5494,+91-9920064155,BANK_338307060461,SBIN0072353,2022-11-10,2024-11-30
FRA_00010625,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,रत्न,बोस,रञ्जित,Female,52,Baiga,5,80625,Primary,Animal_Husbandry,3535-1054-6917,+91-7537255142,BANK_230415412467,SBIN0018613,2021-08-27,2025-05-18
FRA_00010626,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,प्रभाकर,भट्टाचार्य,देवदास,Male,66,Bharia,7,19673,Graduate,Agriculture,1176-6238-8500,+91-7663773733,BANK_429192703673,SBIN0019673,2022-02-27,2024-10-21
FRA_00010627,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,गुलज़ार,कपूर,रवि,Female,47,Bharia,4,69540,Middle,Agriculture,2866-8845-9154,+91-7378750527,BANK_427405479266,SBIN0049207,2023-06-06,2025-05-22
FRA_00010628,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,शंकर,मेनन,विशाल,Male,40,Gond,7,44863,Middle,Animal_Husbandry,3059-1451-1029,+91-7167010064,BANK_274713893272,SBIN0082442,2024-05-01,2025-04-17
FRA_00010629,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,वासिष्ठ,मजूमदार,रामचन्द्र,Male,28,Bhil,2,62574,Illiterate,Animal_Husbandry,5379-8471-7162,+91-8219742841,BANK_852361719722,SBIN0017124,2024-09-26,2025-01-04
FRA_00010630,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,वसन्त,रेड्डी,पुरुषोत्तम,Male,48,Baiga,3,61703,Middle,Agriculture,9069-6373-6159,+91-9722218820,BANK_888113176563,SBIN0024749,2024-11-10,2024-12-05
FRA_00010631,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,लक्ष्मी,छेत्री,शेष,Female,40,Kol,6,73740,Graduate,Animal_Husbandry,9031-2142-4686,+91-9623790154,BANK_204285919874,SBIN0025361,2025-03-19,2024-09-28
FRA_00010632,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,कमला,गोयल,दयाराम,Female,69,Bharia,7,33193,Middle,Forest_Produce,2722-3588-3535,+91-9627435981,BANK_623412396403,SBIN0052209,2022-01-26,2025-06-22
FRA_00010633,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,अजित,सिंह,हर्शद,Male,39,Bharia,6,31015,Primary,Agriculture,6956-4665-8198,+91-9634663210,BANK_287623858406,SBIN0088555,2022-12-17,2025-05-09
FRA_00010634,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,ऐश्वर्या,जेटली,बलराम,Female,36,Bharia,3,41658,Primary,Animal_Husbandry,8669-5261-9002,+91-7641480750,BANK_497998355556,SBIN0064102,2024-05-25,2024-10-10
FRA_00010635,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,रञ्जित,दुत्ता,दिलीप,Male,34,Bharia,2,65258,Primary,Animal_Husbandry,2836-2775-4229,+91-8161619560,BANK_485491640568,SBIN0043766,2023-06-28,2025-09-22
FRA_00010636,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,मुक्ता,चतुर्वेदी,दयाराम,Female,51,Gond,5,40539,Illiterate,Agriculture,1558-5693-9626,+91-8920470502,BANK_999368895016,SBIN0056217,2021-05-18,2025-01-22
FRA_00010637,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,अमला,मिस्त्री,विनय,Female,20,Bhil,8,47601,Middle,Animal_Husbandry,4964-3159-6303,+91-7580104626,BANK_182020034092,SBIN0076745,2023-09-21,2025-05-30
FRA_00010638,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,परवीन,कुमार,अर्जुन,Female,23,Kol,4,16374,Illiterate,Forest_Produce,8257-6292-5247,+91-7165825404,BANK_632596284153,SBIN0046399,2021-10-31,2025-08-29
FRA_00010639,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,प्रभाकर,प्रसाद,प्रेम,Male,32,Gond,8,42597,Illiterate,Forest_Produce,7893-2817-9260,+91-9655962691,BANK_236685986993,SBIN0055659,2021-08-02,2025-08-16
FRA_00010640,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,मनीषा,जयरामन,विवेक,Female,66,Bharia,8,27510,Primary,Animal_Husbandry,9354-6441-9517,+91-8918104816,BANK_931378975847,SBIN0055434,2023-07-20,2024-10-22
FRA_00010641,VIL_000524,धर्मापुरी,GP_000128,BLK_000009,Mandla,Madhya Pradesh,वसन्ता,चोपरा,चन्दना,Female,19,Bhil,4,36652,Secondary,Agriculture,8749-6500-1430,+91-8349668954,BANK_158183789651,SBIN0025012,2020-12-28,2025-08-29
FRA_00010642,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,अर्जुन,मुख़र्जी,मनीश,Male,51,Baiga,3,26647,Illiterate,Animal_Husbandry,1088-1957-2096,+91-8691262245,BANK_241467580678,SBIN0096359,2021-01-05,2024-10-07
FRA_00010643,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,राज्य,घोष,अमित,Female,63,Gond,7,20658,Illiterate,Agriculture,8403-5671-8024,+91-8445451677,BANK_552268542301,SBIN0076768,2025-06-02,2024-12-27
FRA_00010644,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,दिनेश,झादव,नंद,Male,26,Kol,8,59819,Illiterate,Agriculture,8126-6704-8812,+91-8534954350,BANK_718505757433,SBIN0061659,2023-03-09,2025-02-14
FRA_00010645,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,सतीश,कपूर,महेन्द्रा,Male,63,Kol,6,60467,Secondary,Daily_Labor,3176-5371-4519,+91-8693913062,BANK_913687316974,SBIN0054126,2022-03-05,2024-12-22
FRA_00010646,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,गुलज़ार,जैन,जितेन्द्र,Female,68,Bharia,4,21247,Graduate,Animal_Husbandry,1080-2207-8045,+91-7713954639,BANK_184814307531,SBIN0070080,2023-08-14,2025-06-11
FRA_00010647,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,विशाल,डी’सोउज़ा,शर्म,Male,44,Baiga,7,42017,Secondary,Forest_Produce,6938-2094-1118,+91-7594561267,BANK_569788953701,SBIN0014745,2024-10-24,2025-02-08
FRA_00010648,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,देवदान,मालिक,दामोदर,Male,52,Kol,8,68412,Primary,Daily_Labor,7781-8173-1616,+91-9871165444,BANK_810839734269,SBIN0017701,2023-11-26,2025-04-18
FRA_00010649,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,नीरव,राव,दिलीप,Male,54,Bharia,7,72211,Secondary,Animal_Husbandry,3493-3217-7220,+91-7730258676,BANK_638341551720,SBIN0069066,2022-12-14,2025-04-28
FRA_00010650,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,ऋषि,सिंह,विजया,Male,44,Bhil,7,30196,Illiterate,Animal_Husbandry,6788-8507-6542,+91-7233622870,BANK_340658167798,SBIN0049491,2023-01-31,2024-10-23
FRA_00010651,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,श्यामा,मुख़र्जी,स्वर्ण,Female,40,Bharia,8,27313,Graduate,Agriculture,6755-4842-2506,+91-9314057564,BANK_449859743229,SBIN0085571,2023-07-10,2025-02-01
FRA_00010652,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,चण्डा,त्रिवेदी,सुरज,Female,19,Baiga,6,62096,Graduate,Daily_Labor,8071-6258-7499,+91-8656482796,BANK_297633902808,SBIN0038980,2023-06-01,2025-01-14
FRA_00010653,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,नीरव,डी’कोस्टा,गणेश,Male,61,Bhil,2,80244,Middle,Daily_Labor,8580-7680-2368,+91-8563114277,BANK_256373346817,SBIN0057354,2021-10-01,2025-07-21
FRA_00010654,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,सुलभा,मेनन,इन्द्र,Female,43,Bhil,6,82890,Primary,Agriculture,1226-5592-6358,+91-9167256742,BANK_656418256879,SBIN0032938,2024-11-17,2025-09-07
FRA_00010655,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,राजेश,चटर्जी,उत्तम,Male,49,Kol,3,70384,Primary,Daily_Labor,1138-2091-7009,+91-9034705131,BANK_114951121425,SBIN0030773,2022-03-03,2025-05-20
FRA_00010656,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,इन्द्रजित,तिवारी,दिनेश,Female,36,Gond,8,51071,Secondary,Forest_Produce,7899-8617-3132,+91-8068707285,BANK_969531537405,SBIN0095502,2022-10-27,2025-04-08
FRA_00010657,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,निखिला,छेत्री,रञ्जित,Female,24,Gond,5,37731,Secondary,Animal_Husbandry,1159-5452-7909,+91-7006259515,BANK_313114040493,SBIN0054707,2021-05-13,2025-02-24
FRA_00010658,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,अवनी,सुब्रमण्यम,प्रभाकर,Female,45,Kol,5,62294,Illiterate,Forest_Produce,2859-1985-6607,+91-7266754662,BANK_152567034887,SBIN0080739,2025-04-18,2025-08-31
FRA_00010659,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,कौशल्या,कपूर,अभय,Female,20,Gond,8,67852,Graduate,Agriculture,8422-1524-3914,+91-7026780345,BANK_808196934045,SBIN0026259,2023-01-03,2024-10-29
FRA_00010660,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,क्षितिज,गावडे,जगन्नाथ,Female,51,Bharia,4,76510,Middle,Agriculture,9097-4828-4422,+91-9801095232,BANK_538582798866,SBIN0094749,2021-03-02,2024-11-11
FRA_00010661,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,पद्म,गुरुंग,दयाराम,Female,44,Bhil,2,60860,Secondary,Agriculture,4546-1450-7841,+91-8770794246,BANK_940624299892,SBIN0066794,2024-11-08,2025-02-22
FRA_00010662,VIL_000525,बचेली,GP_000128,BLK_000009,Mandla,Madhya Pradesh,सुनीती,कलिता,सुधीर,Female,38,Kol,5,22845,Graduate,Forest_Produce,2896-7989-3882,+91-9723934467,BANK_450557563468,SBIN0093992,2025-07-25,2024-10-30
FRA_00010663,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,जगदीश,चोधरी,इन्द्रजित,Male,61,Kol,3,51755,Middle,Animal_Husbandry,3747-4301-3628,+91-8742147290,BANK_954201033433,SBIN0015027,2021-06-29,2025-09-21
FRA_00010664,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,दीप्ति,नायर,गोपाल,Female,41,Bhil,4,50473,Primary,Forest_Produce,1415-6521-5846,+91-9834518930,BANK_629929441461,SBIN0014930,2024-03-08,2024-11-03
FRA_00010665,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,अखिल,टंडन,रावण,Male,52,Kol,2,72206,Graduate,Forest_Produce,9443-6811-8883,+91-8664130967,BANK_399757769540,SBIN0048571,2024-04-28,2024-10-26
FRA_00010666,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,उत्तम,सिंह,विनय,Male,30,Gond,7,57055,Secondary,Forest_Produce,7440-8061-1898,+91-9563199264,BANK_327176831465,SBIN0093286,2025-04-14,2025-09-05
FRA_00010667,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,गौरी,पाटिल,माधव,Female,31,Gond,7,78146,Middle,Forest_Produce,6300-1647-8414,+91-7406476504,BANK_972448403307,SBIN0089289,2022-07-26,2025-05-05
FRA_00010668,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,ललित,आहूजा,स्वर्ण,Male,61,Kol,7,72205,Secondary,Forest_Produce,3113-8940-2434,+91-8259122841,BANK_844629456378,SBIN0085370,2023-03-23,2024-12-20
FRA_00010669,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,विनय,सिंह,राजीव,Male,67,Gond,8,25309,Middle,Forest_Produce,5402-9021-7878,+91-9433801255,BANK_744309195754,SBIN0070487,2024-03-13,2024-10-17
FRA_00010670,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,सुमन्त्र,यादव,कर्ण,Male,20,Kol,3,38376,Graduate,Animal_Husbandry,3629-3940-8242,+91-9939425234,BANK_117028596013,SBIN0011937,2023-12-09,2025-01-03
FRA_00010671,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,काशी,सिंह,हर्शल,Female,37,Gond,5,36883,Secondary,Agriculture,5418-1193-7920,+91-9427052743,BANK_743194585168,SBIN0015375,2022-05-29,2024-10-20
FRA_00010672,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,गौरी,त्रिवेदी,मणि,Female,62,Baiga,4,74786,Graduate,Daily_Labor,6236-5823-4704,+91-9042822974,BANK_547909748046,SBIN0061309,2024-10-04,2025-07-12
FRA_00010673,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,गीता,हजारिका,श्यामल,Female,63,Bharia,5,46481,Illiterate,Forest_Produce,1402-5351-9698,+91-9432296168,BANK_580217723238,SBIN0076347,2023-10-26,2025-06-05
FRA_00010674,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,आनन्दा,शुक्ला,कृष्ण,Female,38,Bhil,5,47684,Primary,Agriculture,4260-8457-9971,+91-8201159376,BANK_968788526539,SBIN0020579,2021-01-20,2025-03-14
FRA_00010675,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,ओम,मंडल,रघु,Male,44,Gond,2,46560,Illiterate,Animal_Husbandry,8848-6183-2912,+91-7610672947,BANK_684490138113,SBIN0090367,2022-06-07,2025-01-05
FRA_00010676,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,सुलभा,बुरुाह,प्रसाद,Female,30,Bharia,7,49173,Graduate,Animal_Husbandry,1270-3179-5216,+91-8662283445,BANK_138023307846,SBIN0023699,2021-09-12,2025-03-02
FRA_00010677,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,दिलीप,महरा,गोपाल,Male,41,Baiga,4,63937,Primary,Daily_Labor,9143-6292-4592,+91-7235068897,BANK_370707569553,SBIN0062273,2025-02-24,2024-12-20
FRA_00010678,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,विपुल,बनर्जी,रञ्जित,Male,50,Gond,3,32720,Secondary,Animal_Husbandry,7802-2113-1181,+91-7245110240,BANK_131922950814,SBIN0095066,2020-11-23,2024-11-02
FRA_00010679,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,प्रतिमा,मुख़र्जी,बलराम,Female,56,Kol,8,65108,Graduate,Daily_Labor,5449-7212-6940,+91-8638035690,BANK_367732102112,SBIN0069104,2021-05-12,2025-08-14
FRA_00010680,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,संदीप,रेड्डी,हरीश,Male,19,Bharia,5,51432,Primary,Daily_Labor,5658-4912-6194,+91-8416315530,BANK_652756758806,SBIN0099922,2022-09-11,2024-10-26
FRA_00010681,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,दिव्या,साहा,जौहर,Female,46,Gond,5,51062,Middle,Forest_Produce,9300-9258-3412,+91-7321796496,BANK_705813922515,SBIN0052944,2021-05-16,2025-02-28
FRA_00010682,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,चन्द्रकान्त,सक्सेना,सचिन,Male,55,Baiga,7,29728,Secondary,Animal_Husbandry,3038-2190-2026,+91-7464621138,BANK_323466909535,SBIN0079359,2025-03-30,2025-01-07
FRA_00010683,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,दीपक,मंडल,गोविंदा,Male,29,Bhil,7,80542,Secondary,Daily_Labor,1579-7631-9412,+91-7210181800,BANK_942127164268,SBIN0040867,2023-07-22,2025-01-15
FRA_00010684,VIL_000526,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,प्रभात,कपूर,महावीर,Male,39,Gond,2,30838,Illiterate,Agriculture,8352-6402-9562,+91-8080761239,BANK_239093816180,SBIN0064071,2021-01-02,2025-07-15
FRA_00010685,VIL_000527,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,उषा,नायर,संजय,Female,18,Baiga,4,62166,Graduate,Animal_Husbandry,6536-9864-9345,+91-8594845135,BANK_518629837147,SBIN0092672,2024-06-09,2024-10-24
FRA_00010686,VIL_000527,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,अखिल,चोपरा,प्रेम,Male,46,Gond,6,59232,Middle,Daily_Labor,1936-1817-2842,+91-9432935525,BANK_603187115521,SBIN0021418,2022-06-14,2025-08-26
FRA_00010687,VIL_000527,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,चन्दना,सेन,सिद्धार्थ,Male,44,Bhil,8,48876,Illiterate,Daily_Labor,2394-8418-8874,+91-7410364203,BANK_837582501710,SBIN0099723,2020-10-17,2025-03-15
FRA_00010688,VIL_000527,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,सुशीला,मेहता,शंकर,Female,30,Bharia,4,38484,Graduate,Forest_Produce,7227-1497-6627,+91-8750892837,BANK_958723890392,SBIN0025108,2025-05-09,2025-01-28
FRA_00010689,VIL_000527,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,विक्रम,थापा,अरुण,Male,55,Kol,4,34370,Graduate,Agriculture,3649-4724-7948,+91-8180738880,BANK_520909229268,SBIN0022175,2024-09-06,2025-04-09
FRA_00010690,VIL_000527,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,प्रभु,मित्रा,विवेक,Male,39,Bharia,6,27482,Illiterate,Animal_Husbandry,8104-2441-8464,+91-7254597650,BANK_572519896710,SBIN0031337,2025-01-11,2025-06-13
FRA_00010691,VIL_000527,फतेहगढ,GP_000129,BLK_000009,Mandla,Madhya Pradesh,विपिन,साहा,सुरज,Male,66,Gond,8,75281,Secondary,Forest_Produce,6060-6227-1419,+91-9225587495,BANK_871734910862,SBIN0090229,2024-02-01,2024-10-07
